action_type,control_signal_ankle,control_signal_knee,domainindex,force_heel,force_toe,imu_position_ankle,imu_position_knee,imu_velocity_ankle,imu_velocity_knee,ishumanswing,position_actual_ankle,position_actual_knee,position_desired_ankle,position_desired_knee,tau,time_stance,time_swing,torque_actual_ankle,torque_actual_knee,torque_desired_ankle,torque_desired_knee,torque_imped_ankle,torque_imped_knee,torque_pd_ankle,torque_pd_knee,torque_qp_ankle,torque_qp_knee,vahid_kdR_ns,vahid_knee_torque,vahid_lambdaR_ns,vahid_xhip_actual,vahid_xhip_desired,vahid_zhip_actual,vahid_zhip_desired,velocity_actual_ankle,velocity_actual_knee,velocity_desired_ankle,velocity_desired_knee
1,4.63109302521,-3.88708376884,0,0,0,0,0,0,0,1,-0.348678201437,0.500160813332,0,0.348776400089,0.345583856106,0,0,30.9091968536,-18.8327999115,30.7967681885,-17.7251014709,0,0,30.7967681885,-17.7251014709,0,0,20,0,10,0.0801868885756,0.0736713111401,0.803957521915,0.817229866982,-0.638929307461,0.157380029559,0,0.0280470009893
1,4.61628007889,-3.58639860153,0,0,0,0,0,0,0,1,-0.351903945208,0.500899016857,0,0.349034994841,0.34854772687,0,0,30.8160972595,-17.651758194,30.6982631683,-16.3539772034,0,0,30.6982631683,-16.3539772034,0,0,20,0,10,0.0826476216316,0.0760255455971,0.803705096245,0.817043721676,-0.606498658657,0.129746004939,0,0.0713673084974
1,4.60100984573,-3.01177239418,0,0,0,0,0,0,0,0,-0.354665100574,0.501356065273,0,0.32637783885,0.00499999988824,0,0,30.7229976654,-24.4826393127,30.5967140198,-13.7336816788,0,0,30.5967140198,-13.7336816788,0,0,20,0,10,0,-0.191182002425,0.832000017166,0.795574843884,-0.577015638351,0.0602886341512,0,0.248495653272
1,4.58266115189,-2.09928870201,0,0,0,0,0,0,0,0,-0.357424080372,0.501403987408,0,0.329032957554,0.00999999977648,0,0,30.5833492279,-13.7255992889,30.474697113,-9.5727558136,0,0,30.474697113,-9.5727558136,0,0,20,0,10,0,-0.188831418753,0.832000017166,0.796080231667,-0.545501053333,-3.51537237293E-05,0,0.383182197809
1,4.56270456314,-1.49816715717,0,0,0,0,0,0,0,0,-0.360049396753,0.501474261284,0,0.332643657923,0.0149999996647,0,0,30.2575016022,-9.5440788269,30.3419857025,-6.83164215088,0,0,30.3419857025,-6.83164215088,0,0,20,0,10,0,-0.186326220632,0.832000017166,0.796613395214,-0.513852834702,0.0276563931257,0,0.530227303505
1,4.5206656456,-0.895120620728,0,0,0,0,0,0,0,0,-0.362490594387,0.501723587513,0,0.337208241224,0.019999999553,0,0,30.2109508514,-6.8308801651,30.0624275208,-4.08174991608,0,0,30.0624275208,-4.08174991608,0,0,20,0,10,0,-0.183681041002,0.832000017166,0.797170042992,-0.468808621168,0.0689172819257,0,0.687406480312
1,4.48037099838,-0.309180170298,0,0,0,0,0,0,0,0,-0.364721477032,0.502231657505,0,0.342721879482,0.0249999985099,0,0,29.9781970978,-4.11768007278,29.7944660187,-1.40986156464,0,0,29.7944660187,-1.40986156464,0,0,20,0,10,0,-0.180909261107,0.832000017166,0.797746539116,-0.426396220922,0.125617042184,0,0.852672815323
1,4.41109657288,0.235278576612,0,0,0,0,0,0,0,0,-0.366691559553,0.503075361252,0,0.349177539349,0.0299999974668,0,0,29.8385505676,-1.46831989288,29.3337917328,1.07287025452,0,0,29.3337917328,1.07287025452,0,0,20,0,10,0,-0.178022816777,0.832000017166,0.798339366913,-0.366538167,0.201012194157,0,1.02414476871
1,4.35026788712,0.768342554569,0,0,0,0,0,0,0,0,-0.368385493755,0.504321694374,0,0.356565564871,0.0349999964237,0,0,29.3264980316,1.02143990993,28.9292793274,3.50364208221,0,0,28.9292793274,3.50364208221,0,0,20,0,10,0,-0.175032615662,0.832000017166,0.798945665359,-0.314229398966,0.286128968,0,1.20009171963
1,4.24060821533,1.2835688591,0,0,0,0,0,0,0,0,-0.36971566081,0.506028294563,0,0.364873290062,0.0399999953806,0,0,28.7679004669,3.41544008255,28.200044632,5.85307407379,0,0,28.200044632,5.85307407379,0,0,20,0,10,0,-0.171948477626,0.832000017166,0.799562633038,-0.231994867325,0.380494296551,0,1.37892305851
1,4.1182718277,1.67394280434,0,0,0,0,0,0,0,0,-0.370649158955,0.508412361145,0,0.374085843563,0.0449999943376,0,0,28.06965065,5.84136009216,27.386505127,7.63317871094,0,0,27.386505127,7.63317871094,0,0,20,0,10,0,-0.168779343367,0.832000017166,0.800187647343,-0.144106537104,0.505884468555,0,1.55917608738
1,3.98036527634,2.11317491531,0,0,0,0,0,0,0,0,-0.37105679512,0.511125564575,0,0.384185552597,0.0499999932945,0,0,27.278301239,7.69272041321,26.4694290161,9.63607692719,0,0,26.4694290161,9.63607692719,0,0,20,0,10,0,-0.165533229709,0.832000017166,0.800818502903,-0.0495453849435,0.623003900051,0,1.73950779438
1,3.8423037529,2.58352971077,0,0,0,0,0,0,0,0,-0.371017336845,0.5145226717,0,0.395152211189,0.0549999922514,0,0,26.3938503265,9.5440788269,25.5513191223,11.7808952332,0,0,25.5513191223,11.7808952332,0,0,20,0,10,0,-0.162217438221,0.832000017166,0.801453053951,0.0419894345105,0.732785820961,0,1.91868293285
1,3.71620106697,2.91926765442,0,0,0,0,0,0,0,0,-0.370565891266,0.518571794033,0,0.406963258982,0.0599999912083,0,0,25.4628505707,11.6188793182,24.7127361298,13.3118600845,0,0,24.7127361298,13.3118600845,0,0,20,0,10,0,-0.158838585019,0.832000017166,0.802089452744,0.122687786818,0.871930599213,0,2.09556627274
1,3.56663274765,3.30016374588,0,0,0,0,0,0,0,0,-0.369678407907,0.523253560066,0,0.419593304396,0.0649999901652,0,0,24.4852981567,13.246799469,23.7181053162,15.048746109,0,0,23.7181053162,15.048746109,0,0,20,0,10,0,-0.155402630568,0.832000017166,0.802726089954,0.215938463807,0.998378574848,0,2.26911711693
1,3.38726663589,3.4914598465,0,0,0,0,0,0,0,0,-0.368271499872,0.528718411922,0,0.43301486969,0.0699999928474,0,0,23.647397995,15.0662403107,22.5253219604,15.9210567474,0,0,22.5253219604,15.9210567474,0,0,20,0,10,0,-0.15191501379,0.832000017166,0.803361058235,0.325368255377,1.16380560398,0,2.43837618828
1,3.17388391495,3.7267370224,0,0,0,0,0,0,0,0,-0.366077929735,0.535282552242,0,0.447197794914,0.0749999955297,0,0,22.3439979553,15.9919204712,21.1063270569,16.9939193726,0,0,21.1063270569,16.9939193726,0,0,20,0,10,0,-0.148380607367,0.832000017166,0.803992927074,0.451912909746,1.31234610081,0,2.602465868
1,3.00635528564,3.85792303085,0,0,0,0,0,0,0,0,-0.3637791574,0.541987359524,0,0.462109923363,0.0799999982119,0,0,21.1802482605,17.0771999359,19.9922618866,17.5921287537,0,0,19.9922618866,17.5921287537,0,0,20,0,10,0,-0.144803911448,0.832000017166,0.804620265961,0.547227919102,1.48158574104,0,2.76057934761
1,2.8000767231,3.932336092,0,0,0,0,0,0,0,0,-0.360698014498,0.549871385098,0,0.477716505527,0.0850000008941,0,0,19.9699497223,17.5879211426,18.6205101013,17.9314517975,0,0,18.6205101013,17.9314517975,0,0,20,0,10,0,-0.141188904643,0.832000017166,0.805241584778,0.662835240364,1.65463149548,0,2.9119784832
1,2.59616780281,3.88988876343,0,0,0,0,0,0,0,0,-0.356871843338,0.559084832668,0,0.493980824947,0.0900000035763,0,0,18.4337997437,17.8751983643,17.2645149231,17.7378921509,0,0,17.2645149231,17.7378921509,0,0,20,0,10,0,-0.13753926754,0.832000017166,0.805855453014,0.771651446819,1.84357321262,0,3.05598783493
1,2.43084049225,3.83115887642,0,0,0,0,0,0,0,0,-0.352752000093,0.56840056181,0,0.510863959789,0.0950000062585,0,0,16.9442005157,17.8113594055,16.1650886536,17.4700832367,0,0,16.1650886536,17.4700832367,0,0,20,0,10,0,-0.1338583529,0.832000017166,0.806460797787,0.852755248547,2.03080201149,0,3.19198918343
1,2.24148702621,3.65785527229,0,0,0,0,0,0,0,0,-0.348200470209,0.579144835472,0,0.528325080872,0.100000008941,0,0,16.0132007599,17.5240783691,14.9058885574,16.6798191071,0,0,14.9058885574,16.6798191071,0,0,20,0,10,0,-0.130149155855,0.832000017166,0.807056069374,0.946814477444,2.23133158684,0,3.31942129135
1,2.08491206169,3.68548774719,0,0,0,0,0,0,0,0,-0.343276381493,0.590719997883,0,0.546321511269,0.105000011623,0,0,14.7563495636,16.4707202911,13.8646650314,16.8058242798,0,0,13.8646650314,16.8058242798,0,0,20,0,10,0,-0.126414418221,0.832000017166,0.807640135288,1.0164681673,2.37548732758,0,3.43777108192
1,1.93068063259,3.56259322166,0,0,0.201969996095,0,0,0,0,0,-0.338242739439,0.603049397469,0,0.564808368683,0.110000014305,0,0,13.9649991989,16.7899188995,12.8390254974,16.2454242706,0,0,12.8390254974,16.2454242706,0,0,20,0,10,0,-0.122656628489,0.832000017166,0.808211803436,1.08379673958,2.54310035706,0,3.54657673836
1,1.78378105164,3.71716618538,0,0,0.201969996095,0,0,0,0,0,-0.332624018192,0.616053044796,0,0.583739638329,0.115000016987,0,0,12.8478002548,16.1515197754,11.8621435165,16.9502773285,0,0,11.8621435165,16.9502773285,0,0,20,0,10,0,-0.118878088892,0.832000017166,0.808769643307,1.14215385914,2.63634085655,0,3.64542174339
1,1.63802790642,3.65995621681,0,0,0.403939992189,0,0,0,0,0,-0.326722562313,0.629667103291,0,0.603067219257,0.12000001967,0,0,11.9167995453,16.8856811523,10.8928852081,16.6893997192,0,0,10.8928852081,16.6893997192,0,0,20,0,10,0,-0.115080825984,0.832000017166,0.809312701225,1.19776940346,2.76646399498,0,3.73393344879
1,1.51875638962,3.67989253998,0,0,0.403939992189,0,0,0,0,0,-0.320599764585,0.643830895424,0,0.622741818428,0.125000014901,0,0,10.9857997894,16.5026397705,10.099729538,16.7803096771,0,0,10.099729538,16.7803096771,0,0,20,0,10,0,-0.111266732216,0.832000017166,0.80983966589,1.23422551155,2.86732006073,0,3.81178092957
1,1.4158924818,3.73349475861,0,0,0.605910003185,0,0,0,0,0,-0.31433019042,0.65837174654,0,0.642712652683,0.130000010133,0,0,10.2875499725,16.7579994202,9.41568470001,17.0247344971,0,0,9.41568470001,17.0247344971,0,0,20,0,10,0,-0.10743752867,0.832000017166,0.810349583626,1.2587428093,2.9491417408,0,3.8786740303
1,1.2807174921,3.70039916039,0,0,0.605910003185,0,0,0,0,0,-0.307576298714,0.674111008644,0,0.662927865982,0.135000005364,0,0,9.21689987183,16.9495182037,8.51677131653,16.8738193512,0,0,8.51677131653,16.8738193512,0,0,20,0,10,0,-0.103594735265,0.832000017166,0.810841321945,1.30135691166,3.03475403786,0,3.93436074257
1,1.17071914673,3.70113372803,0,0,0.605910003185,0,0,0,0,0,-0.301317662001,0.688750982285,0,0.683334290981,0.140000000596,0,0,8.61174964905,16.7260799408,7.78528213501,16.8771686554,0,0,7.78528213501,16.8771686554,0,0,20,0,10,0,-0.0997397527099,0.832000017166,0.811313986778,1.3306953907,3.10768508911,0,3.97862696648
1,1.08485913277,3.69379162788,0,0,0.605910003185,0,0,0,0,0,-0.294627308846,0.704451858997,0,0.703878045082,0.144999995828,0,0,7.63419961929,16.7899188995,7.21431350708,16.8436889648,0,0,7.21431350708,16.8436889648,0,0,20,0,10,0,-0.0958738923073,0.832000017166,0.81176674366,1.34095978737,3.16624188423,0,4.0112953186
1,0.984426796436,3.67032313347,0,0,0.605910003185,0,0,0,0,0,-0.287542492151,0.720376491547,0,0.724504172802,0.149999991059,0,0,7.40144968033,16.7260799408,6.54643821716,16.7366733551,0,0,6.54643821716,16.7366733551,0,0,20,0,10,0,-0.0919982492924,0.832000017166,0.812198758125,1.35815358162,3.21602892876,0,4.03222417831
1,0.912358045578,3.57227540016,0,0,0.605910003185,0,0,0,0,0,-0.281093209982,0.736579239368,0,0.745157241821,0.154999986291,0,0,6.42390012741,16.7579994202,6.06718063354,16.2895755768,0,0,6.06718063354,16.2895755768,0,0,20,0,10,0,-0.0881139039993,0.832000017166,0.812609374523,1.36093449593,3.26971817017,0,4.0413069725
1,0.832284092903,3.55933618546,0,0,0.605910003185,0,0,0,0,0,-0.274293273687,0.752999186516,0,0.765781164169,0.159999981523,0,0,6.09805011749,16.1834392548,5.53468894958,16.2305717468,0,0,5.53468894958,16.2305717468,0,0,20,0,10,0,-0.0842217504978,0.832000017166,0.812998175621,1.36658406258,3.29085206985,0,4.03847074509
1,0.749838411808,3.53400468826,0,0,0.605910003185,0,0,0,0,0,-0.267447352409,0.769508600235,0,0.786319553852,0.164999976754,0,0,5.21359968185,16.2472782135,4.98642539978,16.1150608063,0,0,4.98642539978,16.1150608063,0,0,20,0,10,0,-0.0803226307034,0.832000017166,0.813364982605,1.37348902225,3.30198001862,0,4.02367830276
1,0.689586281776,3.39502644539,0,0,0.605910003185,0,0,0,0,0,-0.260603606701,0.78609162569,0,0.806715667248,0.169999971986,0,0,5.30669975281,16.0238380432,4.58574867249,15.4813213348,0,0,4.58574867249,15.4813213348,0,0,20,0,10,0,-0.0764172673225,0.832000017166,0.813709616661,1.36565041542,3.3259768486,0,3.9969227314
1,0.63681435585,3.20497369766,0,0,0.605910003185,0,0,0,0,0,-0.253481537104,0.802827954292,0,0.826912879944,0.174999967217,0,0,4.46879959106,15.3215990067,4.23481559753,14.6146793365,0,0,4.23481559753,14.6146793365,0,0,20,0,10,0,-0.072506301105,0.832000017166,0.814031898975,1.35088920593,3.34792232513,0,3.95823168755
1,0.589615404606,2.98823213577,0,0,0.605910003185,0,0,0,0,0,-0.246773675084,0.820449590683,0,0.846854507923,0.179999962449,0,0,4.14295005798,14.2363195419,3.92094230652,13.6263380051,0,0,3.92094230652,13.6263380051,0,0,20,0,10,0,-0.0685902535915,0.832000017166,0.814332425594,1.33532142639,3.35837268829,0,3.90766501427
1,0.53283649683,2.86892294884,0,0,0.605910003185,0,0,0,0,0,-0.24043174088,0.836390197277,0,0.866484045982,0.184999957681,0,0,3.63089966774,13.7894392014,3.54336261749,13.0822887421,0,0,3.54336261749,13.0822887421,0,0,20,0,10,0,-0.064669623971,0.832000017166,0.814611554146,1.32868587971,3.34166836739,0,3.84531354904
1,0.481290906668,2.52374124527,0,0,0.605910003185,0,0,0,0,0,-0.233815908432,0.853148877621,0,0.885745406151,0.189999952912,0,0,3.6774494648,12.7999191284,3.20058441162,11.5082588196,0,0,3.20058441162,11.5082588196,0,0,20,0,10,0,-0.0607448294759,0.832000017166,0.814870119095,1.31665289402,3.35887122154,0,3.77130150795
1,0.443664938211,2.24238443375,0,0,0.605910003185,0,0,0,0,0,-0.226967796683,0.870719373226,0,0.904583215714,0.194999948144,0,0,3.0257499218,11.3315992355,2.95037174225,10.2252731323,0,0,2.95037174225,10.2252731323,0,0,20,0,10,0,-0.0568161383271,0.832000017166,0.815109014511,1.2937374115,3.34383821487,0,3.68578267097
1,0.41891014576,1.88264417648,0,0,0.403939992189,0,0,0,0,0,-0.220577657223,0.886570572853,0,0.922942519188,0.199999943376,0,0,2.97919988632,10.1505594254,2.78575229645,8.584856987,0,0,2.78575229645,8.584856987,0,0,20,0,10,0,-0.0528838634491,0.832000017166,0.815329492092,1.26546835899,3.3415594101,0,3.58894252777
1,0.368709146976,1.65823161602,0,0,0.403939992189,0,0,0,0,0,-0.214586392045,0.903134346008,0,0.940769433975,0.204999938607,0,0,2.79299974442,8.3630399704,2.45191574097,7.56153583527,0,0,2.45191574097,7.56153583527,0,0,20,0,10,0,-0.0489481836557,0.832000017166,0.81553286314,1.25691318512,3.29109501839,0,3.48099637032
1,0.331738710403,1.2072622776,0,0,0.403939992189,0,0,0,0,0,-0.20835404098,0.919484019279,0,0.958010911942,0.209999933839,0,0,2.6533498764,7.59696006775,2.20606231689,5.50511598587,0,0,2.20606231689,5.50511598587,0,0,20,0,10,0,-0.0450092181563,0.832000017166,0.815720796585,1.23787200451,3.27956771851,0,3.36218905449
1,0.306499481201,0.956769108772,0,0,0.403939992189,0,0,0,0,0,-0.20225314796,0.935673952103,0,0.974615216255,0.21499992907,0,0,2.37404990196,5.45832014084,2.03822135925,4.36286687851,0,0,2.03822135925,4.36286687851,0,0,20,0,10,0,-0.0410670787096,0.832000017166,0.815895080566,1.2119499445,3.20935940742,0,3.23279643059
1,0.284608572721,0.51060372591,0,0,0.403939992189,0,0,0,0,0,-0.196261867881,0.951633691788,0,0.990531682968,0.219999924302,0,0,2.18784999847,4.24535989761,1.89264678955,2.32835292816,0,0,1.89264678955,2.32835292816,0,0,20,0,10,0,-0.0371218025684,0.832000017166,0.816057622433,1.18456840515,3.17119216919,0,3.0931198597
1,0.262071847916,0.240541607141,0,0,0.403939992189,0,0,0,0,0,-0.190123766661,0.967954576015,0,1.00571155548,0.224999919534,0,0,1.9550999403,2.48975992203,1.7427778244,1.09686970711,0,0,1.7427778244,1.09686970711,0,0,20,0,10,0,-0.0331734120846,0.832000017166,0.816210448742,1.15658855438,3.07743358612,0,2.94349217415
1,0.240978300571,-0.184627488256,0,0,0.403939992189,0,0,0,0,0,-0.184430509806,0.982351660728,0,1.02010703087,0.229999914765,0,0,1.86199998856,1.1810400486,1.6025056839,-0.841901302338,0,0,1.6025056839,-0.841901302338,0,0,20,0,10,0,-0.0292218774557,0.832000017166,0.816355586052,1.13076293468,3.01514458656,0,2.78427267075
1,0.214912295341,-0.350288659334,0,0,0.201969996095,0,0,0,0,0,-0.179127305746,0.997007608414,0,1.03367269039,0.234999909997,0,0,1.48959994316,-0.797999978065,1.42916679382,-1.59731626511,0,0,1.42916679382,-1.59731626511,0,0,20,0,10,0,-0.0252671688795,0.832000017166,0.816495001316,1.11097455025,2.87903881073,0,2.61584758759
1,0.20280508697,-0.746369361877,0,0,0.201969996095,0,0,0,0,0,-0.173646613955,1.01118087769,0,1.04636454582,0.239999905229,0,0,1.58270001411,-1.56407988071,1.34865379333,-3.40344429016,0,0,1.34865379333,-3.40344429016,0,0,20,0,10,0,-0.0213092565536,0.832000017166,0.816630721092,1.08066093922,2.78471827507,0,2.43862771988
1,0.196633026004,-1.02690017223,0,0,0.201969996095,0,0,0,0,0,-0.168339043856,1.02471184731,0,1.05814099312,0.24499990046,0,0,1.30339992046,-3.2877600193,1.30760955811,-4.68266487122,0,0,1.30760955811,-4.68266487122,0,0,20,0,10,0,-0.0173480510712,0.832000017166,0.816764593124,1.04761242867,2.65433001518,0,2.25305104256
1,0.18158647418,-1.35847568512,0,0,0.201969996095,0,0,0,0,0,-0.162917524576,1.03754615784,0,1.06896209717,0.249999895692,0,0,1.34994995594,-4.66031980515,1.20755004883,-6.19464874268,0,0,1.20755004883,-6.19464874268,0,0,20,0,10,0,-0.0133835524321,0.832000017166,0.816898047924,1.01966762543,2.52639269829,0,2.0595805645
1,0.181197553873,-1.62749814987,0,0,0.201969996095,0,0,0,0,0,-0.158179700375,1.04971575737,0,1.07879078388,0.254999905825,0,0,1.07064986229,-6.06480026245,1.20496368408,-7.42139101028,0,0,1.20496368408,-7.42139101028,0,0,20,0,10,0,-0.00941573083401,0.832000017166,0.817032277584,0.986761569977,2.37514233589,0,1.85869765282
1,0.169492453337,-1.8394266367,0,0,0.201969996095,0,0,0,0,0,-0.153091266751,1.06104171276,0,1.08759176731,0.259999901056,0,0,1.2568500042,-7.40543937683,1.12712478638,-8.38778495789,0,0,1.12712478638,-8.38778495789,0,0,20,0,10,0,-0.00544455647469,0.832000017166,0.817168295383,0.958926379681,2.20305204391,0,1.65091252327
1,0.153575986624,-2.13179731369,0,0,0,0,0,0,0,0,-0.148609861732,1.07157826424,0,1.09533274174,0.264999896288,0,0,1.16374993324,-8.29920005798,1.0212802887,-9.72099494934,0,0,1.0212802887,-9.72099494934,0,0,20,0,10,0,-0.0014701038599,0.832000017166,0.817306280136,0.938140928745,2.04157495499,0,1.43675279617
1,0.136954084039,-2.36371397972,0,0,0,0,0,0,0,0,-0.143764659762,1.081782341,0,1.10198390484,0.26999989152,0,0,1.11719989777,-9.5440788269,0.910744667053,-10.7785358429,0,0,0.910744667053,-10.7785358429,0,0,20,0,10,0,0.00250758230686,0.832000017166,0.817446172237,0.91527813673,1.85670149326,0,1.21676683426
1,0.130106568336,-2.61226034164,0,0,0,0,0,0,0,0,-0.139265730977,1.09048128128,0,1.10751795769,0.274999886751,0,0,0.930999994278,-10.6932001114,0.865208625793,-11.9119062424,0,0,0.865208625793,-11.9119062424,0,0,20,0,10,0,0.00648830831051,0.832000017166,0.817587256432,0.888339221478,1.672301054,0,0.991522371769
1,0.144605994225,-2.87664604187,0,0,0,0,0,0,0,0,-0.135150268674,1.09829187393,0,1.11191082001,0.279999881983,0,0,1.02409994602,-11.938079834,0.961629867554,-13.1175050735,0,0,0.961629867554,-13.1175050735,0,0,20,0,10,0,0.0104719400406,0.832000017166,0.817728221416,0.849888861179,1.48557400703,0,0.761604011059
1,0.145660638809,-3.14278078079,0,0,0,0,0,0,0,0,-0.130986616015,1.10480487347,0,1.11514079571,0.284999877214,0,0,0.97754997015,-13.0552797318,0.968643188477,-14.331079483,0,0,0.968643188477,-14.331079483,0,0,20,0,10,0,0.014458194375,0.832000017166,0.817867040634,0.820042014122,1.29584622383,0,0.527612626553
1,0.142012730241,-3.26836657524,0,0,0,0,0,0,0,0,-0.126956626773,1.11090242863,0,1.11718964577,0.289999872446,0,0,0.791350007057,-14.3001585007,0.94438457489,-14.9037513733,0,0,0.94438457489,-14.9037513733,0,0,20,0,10,0,0.0184467285872,0.832000017166,0.81800121069,0.794257938862,1.06678771973,0,0.290164142847
1,0.13622584939,-3.39644598961,0,0,0,0,0,0,0,0,-0.122867465019,1.11554276943,0,1.11804199219,0.294999867678,0,0,0.97754997015,-14.8108787537,0.905901908875,-15.4877929688,0,0,0.905901908875,-15.4877929688,0,0,20,0,10,0,0.0224371701479,0.832000017166,0.818127512932,0.769482016563,0.836773693562,0,0.0498878732324
1,0.131793856621,-3.56065177917,0,0,0,0,0,0,0,0,-0.119091689587,1.11905169487,0,1.11768555641,0.299999862909,0,0,0.791350007057,-15.3854408264,0.876429080963,-16.2365722656,0,0,0.876429080963,-16.2365722656,0,0,20,0,10,0,0.0264290422201,0.832000017166,0.818242192268,0.74599891901,0.612422645092,0,-0.1925753057
1,0.134667426348,-3.82930445671,0,0,0,0,0,0,0,0,-0.115627087653,1.12148690224,0,1.11611151695,0.304999858141,0,0,0.97754997015,-16.119600296,0.895538330078,-17.4616279602,0,0,0.895538330078,-17.4616279602,0,0,20,0,10,0,0.030421808362,0.832000017166,0.818341076374,0.719835758209,0.409630358219,0,-0.436574101448
1,0.128515005112,-4.04204034805,0,0,0,0,0,0,0,0,-0.112101122737,1.12289941311,0,1.11331391335,0.309999853373,0,0,0.884449958801,-17.3964004517,0.85462474823,-18.4317035675,0,0,0.85462474823,-18.4317035675,0,0,20,0,10,0,0.0344148129225,0.832000017166,0.818419456482,0.699245393276,0.19221098721,0,-0.681446731091
1,0.12927621603,-4.23257350922,0,0,0,0,0,0,0,0,-0.108502835035,1.12319350243,0,1.10929012299,0.314999848604,0,0,0.884449958801,-18.3540000916,0.859686851501,-19.3005332947,0,0,0.859686851501,-19.3005332947,0,0,20,0,10,0,0.0384074747562,0.832000017166,0.818472325802,0.67355120182,-0.0310215633363,0,-0.92653131485
1,0.140549585223,-4.47837495804,0,0,0,0,0,0,0,0,-0.105382286012,1.1224296093,0,1.10404133797,0.319999843836,0,0,0.930999994278,-19.1839179993,0.934654712677,-20.4213886261,0,0,0.934654712677,-20.4213886261,0,0,20,0,10,0,0.0423990190029,0.832000017166,0.81849449873,0.644210517406,-0.242023810744,0,-1.17115187645
1,0.152429357171,-4.36464214325,0,0,0,0,0,0,0,0,-0.101163841784,1.11968445778,0,1.09757137299,0.324999839067,0,0,0.930999994278,-20.3330402374,1.0136551857,-19.9027671814,0,0,1.0136551857,-19.9027671814,0,0,20,0,10,0,0.0463887751102,0.832000017166,0.818480670452,0.606781363487,-0.530060648918,0,-1.41463363171
1,0.166131213307,-5.01354312897,0,0,0,0,0,0,0,0,-0.0992375910282,1.11770951748,0,1.08988797665,0.329999834299,0,0,1.02409994602,-19.758480072,1.10477256775,-22.8617572784,0,0,1.10477256775,-22.8617572784,0,0,20,0,10,0,0.0503758788109,0.832000017166,0.818425297737,0.584185898304,-0.652318894863,0,-1.65629899502
1,0.166487157345,-5.18727684021,0,0,0,0,0,0,0,0,-0.0962419509888,1.11364126205,0,1.08100187778,0.334999829531,0,0,1.11719989777,-22.8227996826,1.1071395874,-23.6539802551,0,0,1.1071395874,-23.6539802551,0,0,20,0,10,0,0.0543595999479,0.832000017166,0.818323135376,0.562979698181,-0.875970125198,0,-1.89547216892
1,0.164341822267,-5.27096414566,0,0,0,0,0,0,0,0,-0.0936210304499,1.10855674744,0,1.07092761993,0.339999824762,0,0,1.16374993324,-23.5888786316,1.09287309647,-24.0355949402,0,0,1.09287309647,-24.0355949402,0,0,20,0,10,0,0.058339163661,0.832000017166,0.81816893816,0.546059906483,-1.11783730984,0,-2.13147139549
1,0.162236213684,-5.38690757751,0,0,0,0,0,0,0,0,-0.0909431427717,1.10259342194,0,1.05968236923,0.344999819994,0,0,0.930999994278,-24.0038394928,1.07887077332,-24.5642986298,0,0,1.07887077332,-24.5642986298,0,0,20,0,10,0,0.062313914299,0.832000017166,0.817957878113,0.528714954853,-1.34997010231,0,-2.36362981796
1,0.166569620371,-5.35825157166,0,0,0,0,0,0,0,0,-0.0882214307785,1.09469974041,0,1.04728746414,0.349999815226,0,0,0.884449958801,-24.5783996582,1.10768795013,-24.4336261749,0,0,1.10768795013,-24.4336261749,0,0,20,0,10,0,0.0662831515074,0.832000017166,0.817685544491,0.506781220436,-1.60665941238,0,-2.59127926826
1,0.164483651519,-5.40495967865,0,0,0,0,0,0,0,0,-0.0857319906354,1.08595609665,0,1.03376698494,0.354999810457,0,0,1.16374993324,-24.3549594879,1.09381628036,-24.6466140747,0,0,1.09381628036,-24.6466140747,0,0,20,0,10,0,0.0702463239431,0.832000017166,0.81734764576,0.490742325783,-1.84237468243,0,-2.81375980377
1,0.166352003813,-5.53167772293,0,0,0,0,0,0,0,0,-0.0834507420659,1.07661163807,0,1.01914858818,0.359999805689,0,0,0.97754997015,-24.7379989624,1.10624074936,-25.2244510651,0,0,1.10624074936,-25.2244510651,0,0,20,0,10,0,0.0742029845715,0.832000017166,0.816940784454,0.473531097174,-2.05651211739,0,-3.03041934967
1,0.163037016988,-5.49539279938,0,0,0,0,0,0,0,0,-0.0810095220804,1.0650588274,0,1.00346279144,0.36499980092,0,0,1.21029996872,-25.0252780914,1.0841960907,-25.0589904785,0,0,1.0841960907,-25.0589904785,0,0,20,0,10,0,0.0781527906656,0.832000017166,0.816462039948,0.458647072315,-2.29565000534,0,-3.24061942101
1,0.166071921587,-5.56523036957,0,0,0,0,0,0,0,0,-0.0788882449269,1.05357635021,0,0.986743807793,0.369999796152,0,0,0.97754997015,-24.9295196533,1.10437822342,-25.3774490356,0,0,1.10437822342,-25.3774490356,0,0,20,0,10,0,0.0820955485106,0.832000017166,0.815909683704,0.441779881716,-2.50902032852,0,-3.44373011589
1,0.169327825308,-5.5369386673,0,0,0,0,0,0,0,0,-0.0766289159656,1.03977048397,0,0.9690284729,0.374999791384,0,0,1.11719989777,-25.2168006897,1.12602996826,-25.2484397888,0,0,1.12602996826,-25.2484397888,0,0,20,0,10,0,0.0860314071178,0.832000017166,0.815282523632,0.423799425364,-2.73042821884,0,-3.63914012909
1,0.177411183715,-5.46575450897,0,0,0,0,0,0,0,0,-0.0745689943433,1.02543413639,0,0.950356721878,0.379999786615,0,0,1.07064986229,-25.0571975708,1.17978429794,-24.9238414764,0,0,1.17978429794,-24.9238414764,0,0,20,0,10,0,0.0899605154991,0.832000017166,0.814581036568,0.404004514217,-2.95544695854,0,-3.82625198364
